Time (s),A-output,B-output
4.004193,0.028964,-0.120172
4.009193,-0.033121,-0.113355
4.014193,-0.055691,-0.106838
4.019193,-0.007771,-0.102738
4.024193,0.072128,-0.090741
4.029193,0.149532,-0.073597
4.034193,0.204056,-0.067303
4.039193,0.231801,-0.061242
4.044193,0.212778,-0.062187
4.049193,0.152386,-0.067212
4.054193,0.081399,-0.066215
4.059193,0.037512,-0.057537
4.064193,0.045529,-0.049214
4.069193,0.084152,-0.044946
4.074193,0.141617,-0.037938
4.079193,0.228734,-0.034672
4.084193,0.285138,-0.040794
4.089193,0.264691,-0.027237
4.094193,0.196066,-0.075993
4.099193,0.141484,-0.195690
4.104193,0.095203,-0.198835
4.109193,-0.030272,-0.169024
4.114193,-0.126666,-0.169877
4.119193,-0.045727,-0.139800
4.124193,0.110420,-0.121118
4.129193,0.192145,-0.076986
4.134193,0.229178,-0.039262
4.139193,0.266703,-0.025395
4.144193,0.218279,0.002578
4.149193,0.082994,0.015567
4.154193,-0.043696,0.023358
4.159193,-0.112147,0.007210
4.164193,-0.112774,-0.030978
4.169193,-0.044879,-0.039671
4.174193,0.024654,-0.018218
4.179193,0.071105,-0.007202
4.184193,0.145015,-0.020832
4.189193,0.142867,-0.023421
4.194193,0.042406,0.001405
4.199193,-0.039109,0.018828
4.204193,-0.102815,0.007226
4.209193,-0.134190,-0.002335
4.214193,-0.116161,-0.004239
4.219193,-0.081183,-0.001411
4.224193,0.009206,0.004475
4.229193,0.126348,0.036234
4.234193,0.121001,0.071319
4.239193,0.040849,0.069467
4.244193,-0.008090,0.046710
4.249193,-0.056643,0.024416
4.254193,-0.140381,0.022660
4.259193,-0.183812,0.050035
4.264193,-0.124507,0.041697
4.269193,-0.021517,0.019439
4.274193,0.052620,0.060479
4.279193,0.080171,0.115548
4.284193,0.071934,0.120685
4.289193,0.047530,0.092464
4.294193,-0.019438,0.081938
4.299193,-0.116279,0.097914
4.304193,-0.162236,0.097120
4.309193,-0.127660,0.083607
4.314193,-0.040393,0.076517
4.319193,0.008315,0.076380
4.324193,0.024696,0.103192
4.329193,0.054848,0.116381
4.334193,0.046972,0.102742
4.339193,-0.046643,0.089596
4.344193,-0.141890,0.078379
4.349193,-0.161034,0.077852
4.354193,-0.151130,0.078711
4.359193,-0.139497,0.076261
4.364193,-0.075989,0.080038
4.369193,0.003472,0.074438
4.374193,0.030237,0.074292
4.379193,0.001823,0.079999
4.384193,-0.027246,0.067027
4.389193,-0.051670,0.048343
4.394193,-0.110035,0.058508
4.399193,-0.128234,0.052663
4.404193,-0.067330,0.002900
