Time (s),A-output,B-output
3.483665,0.190298,0.149807
3.488665,0.061489,0.066590
3.493665,-0.052850,-0.082173
3.498665,-0.180687,-0.105330
3.503665,-0.208401,0.003558
3.508665,-0.119315,0.127642
3.513665,0.041773,0.168667
3.518665,0.167871,0.081954
3.523665,0.217622,0.009965
3.528665,0.154221,-0.003577
3.533665,0.005737,0.008434
3.538665,-0.135039,0.103421
3.543665,-0.272483,0.137418
3.548665,-0.304183,0.053999
3.553665,-0.241957,0.012050
3.558665,-0.174051,0.062744
3.563665,-0.111054,0.154481
3.568665,-0.041779,0.183835
3.573665,-0.005937,0.161459
3.578665,-0.111005,0.120829
3.583665,-0.266304,0.093905
3.588665,-0.339416,0.108751
3.593665,-0.367780,0.120647
3.598665,-0.388563,0.109355
3.603665,-0.330061,0.086550
3.608665,-0.185706,0.066418
3.613665,-0.086868,0.098947
3.618665,-0.075071,0.113547
3.623665,-0.049662,0.029780
3.628665,-0.081157,-0.037396
3.633665,-0.241157,-0.067250
3.638665,-0.389620,0.068090
3.643665,-0.430950,0.267583
3.648665,-0.325258,0.250914
3.653665,-0.029043,0.177230
3.658665,0.238593,0.169779
3.663665,0.256505,0.158679
3.668665,0.222752,0.156398
3.673665,0.139648,0.081744
3.678665,-0.037664,-0.052648
3.683665,-0.242218,-0.034908
3.688665,-0.422733,-0.000387
3.693665,-0.325717,-0.013776
3.698665,-0.081247,0.012905
3.703665,0.116180,-0.041859
3.708665,0.283006,-0.012462
3.713665,0.349425,0.040132
3.718665,0.318735,-0.023098
3.723665,0.153454,-0.026333
3.728665,-0.075418,-0.060778
3.733665,-0.235604,-0.081090
3.738665,-0.238137,-0.067470
3.743665,-0.097675,-0.057271
3.748665,0.024942,0.007599
3.753665,0.158696,0.008291
3.758665,0.318402,-0.044882
3.763665,0.369688,-0.075284
3.768665,0.265536,-0.077839
3.773665,0.077905,-0.050003
3.778665,-0.050438,-0.064929
3.783665,-0.111734,-0.132574
3.788665,-0.137804,-0.144102
3.793665,-0.057103,-0.122289
3.798665,0.114423,-0.092618
3.803665,0.287398,-0.070698
3.808665,0.355818,-0.064075
3.813665,0.309234,-0.050732
3.818665,0.215995,-0.066628
3.823665,0.086527,-0.079857
3.828665,-0.047573,-0.070563
3.833665,-0.108076,-0.042025
3.838665,-0.049207,-0.014885
3.843665,0.096802,0.008699
3.848665,0.250272,0.021458
3.853665,0.360194,-0.082440
3.858665,0.445640,-0.138458
3.863665,0.400025,-0.084790
3.868665,0.097729,-0.089035
3.873665,-0.173869,-0.087875
3.878665,-0.204602,-0.114036
3.883665,-0.139774,-0.170004
3.888665,0.000179,-0.079809
3.893665,0.208261,0.012134
3.898665,0.352753,-0.005855
3.903665,0.348384,-0.075182
3.908665,0.241171,-0.148559
3.913665,0.116045,-0.068983
3.918665,-0.038245,0.046894
3.923665,-0.155992,0.078679
3.928665,-0.173398,-0.031685
3.933665,-0.087518,-0.188293
3.938665,0.074638,-0.164186
3.943665,0.233383,-0.045221
3.948665,0.343518,0.115597
3.953665,0.311953,0.122236
3.958665,0.177123,-0.020409
3.963665,0.057339,-0.108866
3.968665,-0.083412,-0.114273
3.973665,-0.209376,0.024803
3.978665,-0.208972,0.116566
3.983665,-0.096202,0.096869
3.988665,0.053879,0.008613
3.993665,0.160579,-0.089819
3.998665,0.202639,-0.065342
4.003665,0.137150,-0.001810
4.008665,-0.010009,0.037883
4.013665,-0.152391,0.077547
4.018665,-0.285998,0.056051
4.023665,-0.308517,0.048051
4.028665,-0.237365,0.089759
4.033665,-0.170744,0.135484
4.038665,-0.103059,0.170044
4.043665,-0.038727,0.135933
4.048665,-0.013501,0.101180
4.053665,-0.122372,0.088045
4.058665,-0.268573,0.085545
4.063665,-0.333459,0.092571
4.068665,-0.364787,0.091807
4.073665,-0.386389,0.094180
4.078665,-0.323211,0.089032
4.083665,-0.180727,0.073166
4.088665,-0.088038,0.128872
4.093665,-0.074668,0.136515
4.098665,-0.033244,0.021885
4.103665,-0.071168,-0.061021
4.108665,-0.245388,-0.071768
4.113665,-0.432321,0.078106
4.118665,-0.546406,0.292645
4.123665,-0.396930,0.270212
4.128665,-0.023990,0.158926
4.133665,0.201720,0.163236
4.138665,0.177843,0.156395
4.143665,0.143469,0.110384
4.148665,0.053433,0.049596
4.153665,-0.106380,0.004818
4.158665,-0.285975,0.053633
4.163665,-0.429354,0.018331
4.168665,-0.280516,-0.053618
4.173665,-0.048900,-0.020735
4.178665,0.126599,-0.021953
4.183665,0.295555,0.068975
4.188665,0.356154,0.102521
4.193665,0.300717,0.014060
4.198665,0.112634,-0.009652
4.203665,-0.094591,-0.044241
4.208665,-0.232537,-0.056140
4.213665,-0.218968,-0.044126
